score_momento,cnpj_basico,cnpj,razao_social,na_base_mestre,STATUS_RELACIONAMENTO_REAL,Porte,CNAE PRIMARIO,tipo_sinal,descricao,papel,qualificacao,qualificacao_desc,municipio,bairro,area_total,unidade_medida,data_evento,data_publicacao,idade_dias,peso,validade_dias,cno,fonte
0.0,12092124,12092124000123,(sem nome no CNO) CNPJ 12092124000123,False,,,,obra_nova,"TIAGO ALVES DA SILVA LTDA — Pariconha, 72 m2 (pessoa jurídica construtora, vínculo)",vínculo,0053,Pessoa jurídica construtora,PARICONHA,ZONA RURAL,72.05,m2,2026-05-06,2026-08-20,142,3.0,120,900301445177,CNO / Receita Federal
0.0,03614296,03614296000129,TORRES CONSTRUCOES & EMPREENDIMENTOS LTDA,True,Sem relacionamento,PEQUENO PORTE,Construcao de edificios,obra_nova,"TORRES CONSTRUCOES & EMPREENDIMENTOS LTDA — Rio Largo, 135 m2 (dono da obra, responsável)",responsável,0057,Dono da obra,RIO LARGO,MATA DA ROLO,135.0,m2,2026-05-01,2026-05-08,147,3.0,120,900285034372,CNO / Receita Federal
0.0,00338885,00338885000990,NOVATEC CONSTRUCOES E EMPREENDIMENTOS LTDA,True,Sem relacionamento,DEMAIS,Construcao de rodovias e ferrovias,obra_nova,"AL - NOV SETRAND 008/26 ACESSO POTENGY — Piaçabuçu, 22.339 Outra (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,PIAÇABUÇU,POVOADO DE POTENGY,22338.97,Outra,2026-03-30,2026-05-11,179,5.0,120,900285114578,CNO / Receita Federal
0.0,00338885,00338885000990,NOVATEC CONSTRUCOES E EMPREENDIMENTOS LTDA,True,Sem relacionamento,DEMAIS,Construcao de rodovias e ferrovias,obra_nova,"AL - NOV SETRAND 010/26 ACESSO POVOADO CAPIM GROSSO POVOADO ESTRADA — Porto Real Do Colégio, 35.996 Outra (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,PORTO REAL DO COLÉGIO,Povoado Capim  Grosso e Povoado Entrada,35995.62,Outra,2026-04-27,2026-05-11,151,5.0,120,900285116479,CNO / Receita Federal
0.0,55699378,55699378000117,CONSORCIO CRECHES SEDUC/AL 2024.,True,Somente SENAI,DEMAIS,Construcao de edificios,obra_nova,"CRECHES SEDUC 2024 - NOVO LINO - CT - 09/2025 — Novo Lino, 840 m2 (consórcio, responsável)",responsável,0109,Consórcio,NOVO LINO,ZONA RURAL,840.0,m2,2026-04-22,2026-05-11,156,3.0,120,900285145176,CNO / Receita Federal
0.0,55699378,55699378000117,CONSORCIO CRECHES SEDUC/AL 2024.,True,Somente SENAI,DEMAIS,Construcao de edificios,obra_nova,"CRECHES SEDUC 2024 - IGREJA NOVA - CT - 09/2025 — Igreja Nova, 840 m2 (consórcio, responsável)",responsável,0109,Consórcio,IGREJA NOVA,ZONA RURAL,840.0,m2,2026-04-22,2026-05-11,156,3.0,120,900285147077,CNO / Receita Federal
0.0,22576047,22576047000130,SPS CONSTRUCOES E EMPREENDIMENTOS LTDA,True,Sem relacionamento,PEQUENO PORTE,Construcao de edificios,obra_nova,"Piscina Semiolímpica SSP/AL — Maceió, 1.400 m2 (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,MACEIÓ,TRAPICHE DA BARRA,1400.0,m2,2026-05-11,2026-05-12,137,4.0,120,900285407971,CNO / Receita Federal
0.0,70000435,70000435000111,MARCA CONSTRUTORA LTDA,True,Sem relacionamento,DEMAIS,Incorporacao de empreendimentos imobiliarios,obra_nova,"EDIFICIO ESSENCE — Maceió, 15.806 m2 (proprietário do imóvel, responsável)",responsável,0070,Proprietário do imóvel,MACEIÓ,JATIUCA,15805.54,m2,2026-04-07,2026-04-08,171,5.0,120,900281100475,CNO / Receita Federal
0.0,57829840,57829840000189,CONSTRUTORA ABENCOADA LTDA,True,Sem relacionamento,MICRO EMPRESA,Construcao de edificios,obra_nova,"CONSTRUTORA ABENCOADA LTDA — Maribondo, 66 m2 (proprietário do imóvel, responsável)",responsável,0070,Proprietário do imóvel,MARIBONDO,CENTRO,66.15,m2,2026-05-27,2026-08-12,121,3.0,120,900300127578,CNO / Receita Federal
0.0,09191102,09191102000106,STANZA INCORPORACAO E CONSTRUCAO LTDA,True,Sem relacionamento,DEMAIS,Incorporacao de empreendimentos imobiliarios,obra_nova,"VIAMAR — Maceió, 36.204 m2 (dono da obra, responsável)",responsável,0057,Dono da obra,MACEIÓ,BARRO DURO,36204.39,m2,2026-05-25,2026-08-17,123,5.0,120,900300670573,CNO / Receita Federal
0.0,38240209,38240209000103,LC ENGENHARIA E EMPREENDIMENTOS LTDA,True,Somente SENAI,DEMAIS,Construcao de edificios,obra_nova,"LC ENGENHARIA E EMPREENDIMENTOS LTDA — Marechal Deodoro, 2.426 Outra (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,MARECHAL DEODORO,ESTIVAS,2426.48,Outra,2026-05-15,2026-08-18,133,4.0,120,900300946272,CNO / Receita Federal
0.0,41349474,41349474000120,MORIAH ENGENHARIA E CONSTRUCOES LTDA,True,Sem relacionamento,PEQUENO PORTE,Construcao de edificios,obra_nova,"MORIAH ENGENHARIA E CONSTRUCOES LTDA — Coruripe, 73 m2 (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,CORURIPE,Comendador Térc. Wanderley,73.12,m2,2026-05-04,2026-08-20,144,3.0,120,900301372270,CNO / Receita Federal
0.0,29641767,29641767000181,TIAGO ALVES DA SILVA LTDA,True,Sem relacionamento,PEQUENO PORTE,Servicos de engenharia,obra_nova,"TIAGO ALVES DA SILVA LTDA — Pariconha, 72 m2 (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,PARICONHA,ZONA RURAL,72.05,m2,2026-05-06,2026-08-20,142,3.0,120,900301445177,CNO / Receita Federal
0.0,18174673,18174673000123,C4 CONSTRUCOES E INCORPORACOES LTDA,True,Sem relacionamento,PEQUENO PORTE,Construcao de edificios,obra_nova,"C4 CONSTRUCOES E INCORPORACOES LTDA — Campo Alegre, 60 m2 (dono da obra, responsável)",responsável,0057,Dono da obra,CAMPO ALEGRE,PARQUE RESIDENCIAL VISTA ALEGRE,60.0,m2,2026-04-05,2026-08-07,173,3.0,120,900299343074,CNO / Receita Federal
0.0,23202729,23202729000146,MCZ CONSTRUCOES E INCORPORACOES LTDA,True,Sem relacionamento,PEQUENO PORTE,Construcao de edificios,obra_nova,"CONSTRUÇÃO DE RETOMADA DA UNIDADE BÁSICA DE SAÚDE — Passo De Camaragibe, 0 Outra (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,PASSO DE CAMARAGIBE,CENTRO,0.01,Outra,2026-05-28,2026-08-11,120,3.0,120,900299761073,CNO / Receita Federal
0.0,08298136,08298136000131,R M K F CONSTRUCOES E PROJETOS LTDA,False,,,,obra_nova,"LOTE 2 - ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA ELIZEU NORBERTO — Delmiro Gouveia, 1.534 m2 (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,DELMIRO GOUVEIA,Bom Sussego,1534.42,m2,2026-05-06,2026-05-12,142,4.0,120,900285468374,CNO / Receita Federal
0.0,52426395,52426395000192,PLUS CONTRUCOES E EMPREENDIMENTOS LTDA,True,Sem relacionamento,MICRO EMPRESA,Construcao de edificios,obra_nova,"CASA MUNDAÚ, CONDOMINIO ANGATU — Marechal Deodoro, 235 m2 (dono da obra, responsável)",responsável,0057,Dono da obra,MARECHAL DEODORO,POVOADO ILHA DE SANTA RITA,234.66,m2,2026-05-02,2026-05-12,146,3.0,120,900285502076,CNO / Receita Federal
0.0,26761178,26761178000149,C L SANTOS & CIA LTDA,True,Sem relacionamento,PEQUENO PORTE,Construcao de edificios,obra_nova,"EXECUÇÃO DA CONSTRUÇÃO DE CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS) PORTE I — Penedo, 565 Outra (incorporador de construção civil, responsável)",responsável,0064,Incorporador de construção civil,PENEDO,SANTA LUZIA,565.0,Outra,2026-05-12,2026-05-13,136,3.0,120,900285533871,CNO / Receita Federal
0.0,08298136,08298136000131,R M K F CONSTRUCOES E PROJETOS LTDA,False,,,,obra_nova,"LOTE 3 - ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA DOUTOR ANTENOR CORREIA SERPA — Delmiro Gouveia, 757 m2 (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,DELMIRO GOUVEIA,ZONA RURAL,756.55,m2,2026-05-06,2026-05-13,142,3.0,120,900285597970,CNO / Receita Federal
0.0,08298136,08298136000131,R M K F CONSTRUCOES E PROJETOS LTDA,False,,,,obra_nova,"LOTE 4 - ESCOLA MUNICIPAL DE EDUAÇÃO BÁSICA JUSCELINO KUBSTICHEK — Delmiro Gouveia, 702 m2 (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,DELMIRO GOUVEIA,ZONA RURAL,702.2,m2,2026-05-06,2026-05-13,142,3.0,120,900285601272,CNO / Receita Federal
0.0,08298136,08298136000131,R M K F CONSTRUCOES E PROJETOS LTDA,False,,,,obra_nova,"LOTE 5 - ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA DIVANI MARIA VIEIRA GOMES — Delmiro Gouveia, 717 m2 (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,DELMIRO GOUVEIA,DISTRITO BARRAGEM LESTE,716.95,m2,2026-05-06,2026-05-13,142,3.0,120,900285604170,CNO / Receita Federal
0.0,08298136,08298136000131,R M K F CONSTRUCOES E PROJETOS LTDA,False,,,,obra_nova,"LOTE 6 - ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA CASTRO ALVES — Delmiro Gouveia, 587 m2 (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,DELMIRO GOUVEIA,ZONA RURAL,586.72,m2,2026-05-06,2026-05-13,142,3.0,120,900285625174,CNO / Receita Federal
0.0,08298136,08298136000131,R M K F CONSTRUCOES E PROJETOS LTDA,False,,,,obra_nova,"LOTE 7 - ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA ROSALVO JOSÉ DE SOUZA — Delmiro Gouveia, 1.560 m2 (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,DELMIRO GOUVEIA,PEDRA VELHA,1559.83,m2,2026-05-06,2026-05-13,142,4.0,120,900285639276,CNO / Receita Federal
0.0,08298136,08298136000131,R M K F CONSTRUCOES E PROJETOS LTDA,False,,,,obra_nova,"LOTE 8 - ESCOLA DE EDUCAÇÃO BÁSICA JUVINIANO BEZERRA DE SOUZA — Delmiro Gouveia, 525 m2 (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,DELMIRO GOUVEIA,ZONA RURAL,525.47,m2,2026-05-06,2026-05-13,142,3.0,120,900285642477,CNO / Receita Federal
0.0,21023674,21023674000181,M.F. ENGENHARIA LTDA,False,,,,obra_nova,"M.F. ENGENHARIA LTDA — Maceió, 250 m2 (pessoa jurídica construtora, responsável)",responsável,0053,Pessoa jurídica construtora,MACEIÓ,SANTA LUCIA,250.0,m2,2026-05-13,2026-05-13,135,3.0,120,900285646372,CNO / Receita Federal
0.0,12200143,12200143000126,(sem nome no CNO) CNPJ 12200143000126,False,,,,obra_nova,"SOLUCAO CONSTRUCOES E SERVICOS LTDA — Atalaia, 60.000 m2 (pessoa jurídica construtora, vínculo)",vínculo,0053,Pessoa jurídica construtora,ATALAIA,VILA JOSÉ PAULINO,60000.0,m2,2026-05-18,2026-08-25,130,5.0,120,900302018179,CNO / Receita Federal
0.0,12201034,12201034000123,(sem nome no CNO) CNPJ 12201034000123,False,,,,obra_nova,"IMPLANTAÇÃO E PAVIMENTAÇÃO DA RODOVIA - AL 201. TRECHO CAMPESTRE A JACUIPE — Jacuípe, 15 km (pessoa jurídica construtora, vínculo)",vínculo,0053,Pessoa jurídica construtora,JACUÍPE,CENTRO,14.67,km,2026-05-20,2026-08-28,128,3.0,120,900302754874,CNO / Receita Federal
0.0,23001832,23001832000128,CONSTRUTORA REMAJ LTDA,True,Sem relacionamento,PEQUENO PORTE,Construcao de edificios,obra_nova,"CONSTRUTORA REMAJ LTDA — Rio Largo, 78 m2 (dono da obra, responsável)",responsável,0057,Dono da obra,RIO LARGO,PREFEITO ANTONIO L DE SOUZA,78.24,m2,2026-05-05,2026-05-06,143,3.0,120,900284676671,CNO / Receita Federal
0.0,23001832,23001832000128,CONSTRUTORA REMAJ LTDA,True,Sem relacionamento,PEQUENO PORTE,Construcao de edificios,obra_nova,"CONSTRUTORA REMAJ LTDA — Rio Largo, 87 m2 (dono da obra, responsável)",responsável,0057,Dono da obra,RIO LARGO,PREFEITO ANTONIO L DE SOUZA,87.2,m2,2026-05-05,2026-05-06,143,3.0,120,900284677371,CNO / Receita Federal
0.0,23001832,23001832000128,CONSTRUTORA REMAJ LTDA,True,Sem relacionamento,PEQUENO PORTE,Construcao de edificios,obra_nova,"CONSTRUTORA REMAJ LTDA — Rio Largo, 72 m2 (dono da obra, responsável)",responsável,0057,Dono da obra,RIO LARGO,PREFEITO ANTONIO L DE SOUZA,72.42,m2,2026-05-05,2026-05-06,143,3.0,120,900284677770,CNO / Receita Federal
